,Base1,Log1,Rand1,Base2,Log2,Rand2,Base3,Log3,Rand3
0,0.38461538461538464,0.6153846153846154,0.7692307692307693,0.38461538461538464,0.46153846153846156,0.5384615384615384,0.38461538461538464,0.6153846153846154,0.5384615384615384
1,0.38461538461538464,0.38461538461538464,0.5384615384615384,0.38461538461538464,0.3076923076923077,0.6153846153846154,0.38461538461538464,0.5384615384615384,0.6923076923076923
2,0.4,0.7,0.9,0.4,0.6,0.3,0.4,0.7,0.6
3,0.38461538461538464,0.6923076923076923,0.8461538461538461,0.38461538461538464,0.6923076923076923,0.38461538461538464,0.38461538461538464,0.6923076923076923,0.7692307692307693
4,0.1111111111111111,0.5555555555555556,0.6666666666666666,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.6666666666666666
5,0.1111111111111111,1.0,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.4444444444444444,0.5555555555555556
6,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.7777777777777778
7,0.1111111111111111,0.4444444444444444,0.7777777777777778,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.6666666666666666
